id,text,label,category,source,filename
normal_상품 가입 및 해지_[수정]20210205 161531," 청약저축 가입 방법을 알고 싶습니다. 거래 중인 은행이 있으신가요? 있습니다 본인의 주거래은행 을 이용하셔서 가입하시는 방법 이 가장 편합니다 공공은행 이용중입니다 그럼 공공 은행 스마트폰 어플을 사용 하시나요? 사용하고 있습니다 어플에 접속하시고 주택청약저추 메뉴로 들어가셔서 진행하시면 됩니다 나비 분 어떻게 하나요  사용 중인 계좌에서 자동이체를 설정하실 수 있습니다 금액은 자유롭게 할수 있나요? 매월 나빕금액은 2만원 이상 50만 원 이내의 금액이면 10온단위로 자유럽게 나빙이 가능합니다 가입기관은 어떻게 되나요? 가이반날로부터 국민주택과 민용 주택에 입추자로 선정시까지 입니다.  국민주택은 국가 혹은 지방자치단체 등에서 짓는 집중, 저녁면적이 85제곱미터 이하인 것이라고 되어 있습니다. 민영 주택은? 민영주택 은 민간에선 공급하는 정부를 뜻합니다. 언제부터 청약을 놓을 수 있죠? 지혼마다 차이가 있으니 해당지역 을 확인 하시고 청약 을 준비하셔야 합니다",0,상품 가입 및 해지,original,[수정]20210205 161531.mp3
normal_상품 가입 및 해지_[수정]20210205 161705," 통장을 해지하고 싶습니다. 개인통장이신가요? 법인통장이션가요?법인동장입니다. 법인 동장은 직접 은행에 방문해 주셔야 됩니다. 법인이 대표가 방문해야 하나요? 필요서류를 지참하시면 대리인도 가능하십니다. 해지의 필요한 서류 안내를 부탁드립니다. 법 인통장해지에 대한 서류를 안내 드리겠습니다 알겠습니다.  법인 등기부 등본, 법인 인감 증명서 사업자 등록증 4번입니다. 대리인이 갈 경우 필요스르도 있습니까? 위인장과 대리인 신분증을 지참하셔야 합니다. 동작인출증은 어떤 건가요? 은행에 오시면 있는 서류로 입 출금 전표 입니다. 작승 시 참고할 사항이 있나요? 출근 금액 한 해 전에 계지를 써주시면 됩니다. 추가로 참고 할 사항은요  법인 등기부 등봉과 법인 인감 증명서는 3개월 이내의 것으로 가져오셔야 합니다. 사업장이 폐업한 이후인데 똥이란 방식으로 진행하면 되나요? 추가로 세무서를 통해 쇼폐업 사실증명원을 준비해주세요",0,상품 가입 및 해지,original,[수정]20210205 161705.mp3
normal_상품 가입 및 해지_[수정]20210205 161827," 스마트 뱅킹 가입이 가능한가요? 공인 인증서가 있으시면, 가입 이 가능합니다. 다른 운행에서 발급받은 인정서만 있는데, 이걸로 가능할까요? 문행 홈페이지에 접속하셔서 타행 탁위관 인증소 등록을 하시면 됩니다. 방문 없이 가능한 가요? 영업점 에 방문하셔서 스마트뽕뱅킨 서비스를 신청하시거나 인터넷 뱉킹 이용하시면 방문없이  스마트폰으로 바로 신청 가능하세요 핸드폰은 아이폰과 안드로이드 중 무엇을 사용중이신가요? 안드루이드가 뭉까요? 사용하신 핸드는 기종이 무엇인가요? 삼성핸드폰입니다 그럼 안드루드를 사용중이셨겁니다 그렇군요. 그럼 스마트본에서 어플을 찾아보시면 구글 앱 스토어가 있습니다 찾은 다음엔요  구글 앱 스토어에서 스마트 뱅킹 어플을 다운로드 하시고 로그인을 하시면 됩니다. 로그인은 어떻게 하지요? 사용하시던 핸드폰에 등록한 간편 로그인방법이나 공인 인증서를 이용하여 로그인이 진행하시면 됩니다 가입이 안 되어 있는데요 회원 가입에서 가입을 진행 후 로그힌 바랍니다. 공인인증서 없이 사용 가능 한가요  간편 로그인으로 로그인이 가능합니다.",0,상품 가입 및 해지,original,[수정]20210205 161827.mp3
normal_상품 가입 및 해지_[수정]20210205 162001," 청약 저축 가입을 할 수 있을까요? 주거래 은행은 어디십니까? 공공은행입니다 본인의 주 거래 은액을 이용하셔서 가입하시는 방법이 가장 편합니다 네, 공공 은행을 통해 가입하겠습니다 그럼 공공 Eunang 스마트폰 어플을 사용 하시나요 아직 사용하고 있지 않지만 설치해서 사용할 예정입니다  어플에 접속하시고 주택청약저충 메뉴로 들어가셔서 진행하시면 됩니다. 나비품은 어떻게 하나요? 자동이체로 하거나 자유롭게 이체하셔도 됩니다. 이처 금액은 정해져 있나요? 나비금액은 2만 원 이상 50만원 이내로 매월 나비화실 수 있습니다 가입 기간은요? 가이반날로부터 청약의 당첨되어 입주자로 선정시까지입니다  국민주택은 무엇을 뜻하나요? 국가 혹은 지방자치단체등에서 짓는 집중면, 전용면적이 85세곱미터 이하인 매물입니다. 국민 주택은 아무나 청약할 수 있나요? 예측음과 라비패수 가입기간의 조건을 만족하면 청약을 하실 수 있습니다.  지역마다 조건에 차이가 있으니 해당지역을 확인하셔야 합니다.",0,상품 가입 및 해지,original,[수정]20210205 162001.mp3
normal_상품 가입 및 해지_[수정]20210205 162129," 공공 인터넷 뱅킹을 하려는데 미성년자는 어떻게 공인 인정서 발급받나요? 공공 계좌 가지고 계신가요? 아니요, 없습니다. 공공계좌가 없으시면 계자를 먼저 설 개설 하셔야 하기 때문에 신분증 지참 후 방문해 주시면 됩니다. 준비해야 하는 서류가 있나요? 주민 번호와 생년월일이 포함된 신분 증을 챙겨 주세요  추가적으로 계좌, 개설에 필요한 서류가 발생하실 수 있습니다. 학생증도 가능한가요? 학생 증의 주민번호가 없지 않나요 맞아요 생년 월일만 적혀 있어요 그 경우엔 학생층과 함께 주민등록 번호가 표기된, 주민�등록 초본 등 추가 수류를 가져와 주세요  농협이나 가도 상관없죠? 네, 가까운 농혁 지점을 방문해 주시면 됩니다. 가실 이전에 필요한 서류 확인은 해당지점의 전화로 문이 가능합니다. 네 감사합니다. 혹시 더 궁금하신 게 없으신가요? 가까운 녹역은 어디서 찾을 수 있나요? 지금 인터넷에 접속 가능하신가요? 네  농협 인터넷 뱅킹에 들어가셔서 화면 하단의 영업점 찾기를 클릭해주세요. 감사합니다. 좋은 하루 되세요",0,상품 가입 및 해지,original,[수정]20210205 162129.mp3
normal_상품 가입 및 해지_[수정]20210205 162302," 신용카드를 만들고 싶은데 어떻게 하나요? 네 고객님 현재 나이가 어떻게 되시죠? 22살입니다. 가까운 영업점이나 인터넷 뱅킹에서 발급신청하시면 됩니다 얼마나 걸리나요? 카드 발급심사 기간에 따라 달라질 수 있는데 보통 2주 정도 소요됩니다 심사는 뭐가 있나요? 현재 직업이 있으시나요? 아니요 최준생 입니다  직업이 없으시면 본인 명의 재산으로 발급 심사가 이루어져요. 본인명의 제산이 어떤 걸 말씀하시는 거죠? 고객님 명의로 되어 있는 부동산이라 다른 자산입니다 만약에 아무것도 없으면 어떡하죠 죄송하지만, 발급 이 힘드실 수도 있어요 알바 구해서 하면 되나요? 고점적인 수입이 있으면 가능할수있어요 최소 얼마 이상 이런게 있나요  급여 말하시는 거죠? 네. 최소 얼마 이상 부를 해야 한다는 기준이 있나요? 아니요, 개인 별로 심사가 이루어지게 돼요",0,상품 가입 및 해지,original,[수정]20210205 162302.mp3
normal_상품 가입 및 해지_[수정]20210205 162417," 안녕하세요. 딸라이 전자금융신규가 입하고 싶습니다 제가 동행해야 하는 건가요? 딸인 분이 미성년자이시죠 네 그럼 부모님이 동행해 주세요 소리는 뭐가 필요하나요? 지명, 확인증표, 미성연자 기본 증명서 주민의농등본 준비해주세요  혹시 가족관계 증명서도 가능하나요? 네, 가능합니다. 혹시 예전에 받아줬던 것도 가능해요? 가족 관계증명서 말씀이시죠? 3개월이 지났나요? 아니요 한 2개월 정도 됐어요. 3개월만 이내면 괜찮아요? 저랑 아이만 같이 가면 되나요? 부모님 모두 오시는 것이 원칙이에요 근데 남편은 다른 애를 봐야 하는데 배우자의 신분증 추가로 제출하시면 돼요  네 수고하세요",0,상품 가입 및 해지,original,[수정]20210205 162417.mp3
normal_상품 가입 및 해지_[수정]20210205 162525," 공인 인증서 발급하려고 하는데요. 온라인에서 가능한가요? 네, 가능합니다 어떻게 해야 하나요 저희 은행 웹사이트에서 발급하면 됩니다 저 지금 웹 사이터 들어왔는데 어디에 있어요? 공인인증센터 메뉴 없나요? 네 보입니다 네, 인증섭발급이 보이시나요? 네! 발금 누르면 돼요 네 진행하면 됩니다 아 혹시 핸드폰 필요해요  네 휴대폰 인증이 필요해요 제 이름으로 된 폰이어야 하나요? 네 맞아요 혹시 엄마 끊어는 안 돼요 죄송하지만 안되네요 그럼 핸드폰 없이는 안돼요 IP인증은 할 수 있으신가요 아니요 등록안 했어요 본인명의 휴댓본 인증을 필요해요 죄송합니다",0,상품 가입 및 해지,original,[수정]20210205 162525.mp3
normal_상품 가입 및 해지_[수정]20210205 162622, 안녕하세요 카드를 처음 발급 받았습니다 네 무엇을 도와드리면 될까요? 문자 서비스가 뭔가요? 카드 사용 내역을 문자로 전송해드리는 서비스를 말합니다 그럼 그냥 카드 받으면 자동으로 되는 거 맞아요 아니요 신청하셔야 해요 어떻게 신청 하는데요 bc카드나 ars나 홈페이지에서 신청하시는거나 은행 영업점 방문으로 가능합니다 그럼 무료예요  개인회원 맞으신가요? 네. 뭘 300원에 사용요가 있어요 제가 그룹 빚이 카드가 여러 개 있으면 다 따로 신청해야 되는 거 맞나요 아니요 한 카드만 신청하셔도 모든 카드의 승인 내역이 동지되어 아 괜찮네요 다른 궁금하신 점 있으신가요 기억카드는 그럼 다른까요 서비스 사용유가 궁금하시나요 맞아요  기업카드는 카드당 매월 400원이 부과됩니다.,0,상품 가입 및 해지,original,[수정]20210205 162622.mp3
normal_상품 가입 및 해지_[수정]20210205 162810," 인터넷 뱅킹 앱 관련 질문들이고 싶습니다. 네 무엇인가요? 앱 삭제하면 재 등록이 필요한가요? 네, 재 등독하셔야 해요 어떻게 해야 되죠? i1밴크 설치 후 이용을 위해 모바일 인증서 등록해주세요 앱삭제 하면 모바일도 없어지는 거 아니에요? 네 그렇죠 그럼 다시 모바 일 인증 서 등록해야 하는 건 맞죠  제 등 놓고 사용 가능해요? 네 알겠습니다 아이온 뱅크를 다른 폰에서도 사용 가능 해요 동시에 다른 기기에서 사용하는 거 말씀이시죠? 아니요 불가능입니다. 다른 포온에도 모바일 인정서 복사하면 안되나요? 1인1담망이, 1인증서 이용의 원칙이에요 왜 그런가요 보안상 목적 때문 입니다  네 알겠습니다.",0,상품 가입 및 해지,original,[수정]20210205 162810.mp3
normal_상품 가입 및 해지_[수정]20210205 162916," 안녕하세요. 공인 인증서 관련 질문이 있습니다 네 어떤 문의 도와드릴까요? 00건행에서 받은 공인인증수가 있는데 증권사에서도 이용 가능하나요? 은행에서 발급하신 무료공인인 증서요? 네 맞아요 증권 사 이용은 불가능합니다 그럼 증권사가 따로 발행해야 해요? 네, 정권 거래용 인증소 혹은 보명 공인 in증서를 발급받으셔야 됩니다  네, 그렇습니다. 혹시 6시 넘어서도 발급할 수 있어요? 네 가능합니다 다른 궁금하신 점 있으신가요?  평생 계좌번호 넣어도 되나요? 아니요, 원계좌분호 등록해 주세요. 알겠습니다 수고하세요 네 고맙습니다",0,상품 가입 및 해지,original,[수정]20210205 162916.mp3
normal_상품 가입 및 해지_[수정]20210205 163028," 공인 인증서 발급 절차가 어떻게 되나요? 처음 발급하시는 건가요? 네, 맞습니다. 그러시면 공인인증 센터 홈페이지에서 발급하실 수 있어요 로그인 해야 되나요 ? 네, 로그인을 하시고 본인 인승 필요합니다 본인인정은 어떻게 해요? 아이핀, 아이필 인정 휴대폰 인중 방법이 있습니다 아이 핀 발급 받은 게 없어요  휴대폰 인증으로는 안 되나요? 물론 가능합니다. 제의 명이 핸드폰으로 해야 되는 거죠 네 그렇습니다 그 다음은 어떻게 하나요 본인 인증 완료하셨으면 공인 인정서 발급 바로 가능하십니다 공인인정서 어디에 저장할 수 있어요 USB에 저장을 하셔도 되시고 PC에 저장이 도 됩니다  1년마다 갱신하셔야 합니다. 네, 알겠습니다",0,상품 가입 및 해지,original,[수정]20210205 163028.mp3
normal_상품 가입 및 해지_[수정]20210205 163155," 미성년자인데 인터넷 뱅킹을 하려고 공인 인정서 발급 받으려고 하는데요. 농협의 계좌가 있으신가요? 아니요. 농엽계좌 가 없으신 경우, 계좌를 먼저 개설하셔야 하고 신분증 지참 후 방문해 주시면 됩니다 어떤 수류 들이 필요한가요? 주민번호와 생련머리 포함된 신분 증이 필요합니다. 추가적으로 계작 예술에 필요한 서류가 발생할 수 있습니다  아, 학생증도 가능한가요? 학생층의 주민번호가 나와 있나요? 아니오. 생년월일만 나와 있어요 그 경우엔 학생 증과 함께 주민등록 번호가 표기된 주민�등록 초본 등 추가 지찬 서류를 가져 오시면 됩니다 계작 개설은 아무 농앱이나 가도 되나요 네 가까운 녹엽지점을 방문해 주시면 됩니다 가시기 전에 해당지점에 전화로 서류를 확인하시고 가면 됩니다  네 알겠습니다. 네, 혹시 또 궁금하신 게 있으신가요? 가까운 농협은 어디서 찾을 수 있어요? 지금 인터넷에 접속 가능하실까요? 네! 농혁 인터넵 뱅킹에 들어가셔서 화면 하단의 영업점 잡기를 클릭하시면 됩니다 아 네 감사합니다. 즐거운 하루 되세요",0,상품 가입 및 해지,original,[수정]20210205 163155.mp3
normal_상품 가입 및 해지_[수정]20210205 163326," 신용카드를 만들고 싶은데요. 네 고객님 현재 나이가 어떻게 되시나요? 22살입니다 가까운 영업점이나 인터넷 뱅킹에서 발급신청하시면 됩니다 얼마나 걸려요? 카드 발급심사 기간에 따라 달라질 수 있는데 보통 2주 정도 소유됩니다 신사는 무엇을 하는데요? 현재 지급이 있으신가요? 아니요, 취준생이에요  시급이 없으시면 본인명의 재산으로 발급 심사가 이루어집니다. 고객님 명의로 되어 있는 부동산이나 다른 자산을 말합니다. 죄송하지만 발급이 힘드실 수도 있습니다. 알바구에서 하면요. 수입이 있으면 가능하실 수 있습니다.  급여 말하시는 건가요? 네, 최소 얼마 이상 물을 해야 한다는 이런 게 있어요. 아니요 개인 별로 심사가 이루어지게 됩니다",0,상품 가입 및 해지,original,[수정]20210205 163326.mp3
normal_상품 가입 및 해지_[수정]20210205 163439," 안녕하세요. 따라의 전자금용신규가에 바려고 하는데요 제가 동행해야 하나요? 딴인분이 미성년자인가요? 네 그런 부모님이 동행하셔야 합니다 수지는 뭐 가져가야 해요? 실명, 확인증표, 미성연자 기본 증명서 주민능록등본 가져오셔야 합니다 혹시 가족관계정명서도 되나요? 네 됩니다 혹시 예전에 받아 뒀던 것도 가능할까요  가족관계 증명서 말하시는 걸까요? 네. 3개월이 넘으셨나요? 아니요, 한 2개월 정도 된 것 같아요. 3 개월이나면 괜찮습니다 저랑 아이만 같이 가면 되나요 부모님 모두 오시는 것이 원칙입니다 근데 남편은 다른 애를 봐야 했어요 배우자의 신분증 추가로 제출하시면 됩니다 네 알겠어요 수고하세요",0,상품 가입 및 해지,original,[수정]20210205 163439.mp3
normal_상품 가입 및 해지_[수정]20210205 163545," 공인 인증서 발급하려고 하는데요. 온라인에서도 할 수 있어요? 네, 가능하십니다 어떻게 해야 하나요? 저유행 웹사이트에서 발급 가능하시구요 저 지금 웹 사이터 들어왔는데 어디에서 해요? 공인인증센터 보이시나요? 네 들어 왔어요 네, 인증소 발급이 보이실까요? 네! 발금 누르면 되나요? 예 진행하시면 됩니다  아 혹시 핸드폰 필요한가요? 네 휴대폰 인증이 필요합니다 제 이름으로 된 폰이어야 해요 네 맞습니다 혹시 엄마 그러는 안 될까요 죄송하지만 안됩니다 그럼 핸도폰 없이 안되는 거예요 아이핀인증 가능하신가요 아니요 등록 안 했어요 본인명의 휴댓폰 인 증이 필요 합니다. 죄송합니다",0,상품 가입 및 해지,original,[수정]20210205 163545.mp3
normal_상품 가입 및 해지_[수정]20210205 163642, 안녕하세요 카드를 처음 발급 받았는데요 네 무엇을 도와드릴까요? 문자 서비스가 뭐예요? 카드 사용 내용을 문자로 전송해드리는 서비스입니다 그럼 그냥 카드 받으면 자동으로 되는 거예요 아니요 신청하셔야 합니다 어떻게 신청하는 거에요? bc카드나 ars나 홈페이지에서 신청 하시거나 은행 영업점 방문으로 가능하십니다. 그럼 무료인가요  개의료은이신가요? 네. 월 300원에 사용요가 있습니다 제가 그럼 bc카드가 여러개 있으면 바로 신청해야 되는 거예요 아니요 한 카드만 신청하셔도 모든 카드의 수인 내역이 통지됩니다 아 좋네요 다른 궁금하신 점 있으신가요 가입카드는... 그러면 달라요 서비스 사용요 말씀이신까요? 네 기업카드는  하드당 매월 400원입니다.,0,상품 가입 및 해지,original,[수정]20210205 163642.mp3
normal_상품 가입 및 해지_[수정]20210205 163749," 인터넷 뱅킹 앱 관련 질문 하려고 합니다. 네 말씀하세요. 앱 삭제하면 재 등록해야 해요? 네, 재 등록하셔야 합니다 어떻게 해야 돼요? 아이옴 뱉크 설치 후 이용을 위해 모바일 인증서 등록이 필요합니다. 액 삭제가 하면 모바일도 없어지는 거예요? 네 그럼 다시 모바 일인증서등록 해야되는 거네요  네, 제등 놓고 사용 가능하십니다. 네 알겠습니다 아이원 뱅크를 다른 폰에서도 사용 가능한가요? 동시에 다른 기기에서 사용하는 거 말하시는 건가요? 네 아니요 불가능합니다. 다른 폰래도 모바일 인증서 복사하면 안 되는 거예요. 1인1단말기 1인 증서 이용의 원칙입니다 왜 그런거예요 보안상 목적 입니다  네 알겠습니다.",0,상품 가입 및 해지,original,[수정]20210205 163749.mp3
normal_상품 가입 및 해지_[수정]20210205 163853," 안녕하세요. 공인 인증서 관련 질문이 있는데요 네, 무엇을 도와드릴까요? 00은행에서 받은 공인인증서가 있는데 증권사에서도 이용 가능할까요? 은행에서 발급하신 무료공인인중서 말금이신가요? 네 맞아요 증권 사 이용이 불가능합니다 그럼 증권사를 따로 발행해야 하나요? 네, 증권벨에용 인증소 혹은 법룡공인 인정서를 발급받으셔야 합니다  네, 맞습니다. 혹시 공인 인정서 할 때 평생 계좌번호도 되는 거예요?  아니요. 원계자분호 등록하셔야 합니다 알겠습니다 수고하세요 네 감사합니다",0,상품 가입 및 해지,original,[수정]20210205 163853.mp3
normal_상품 가입 및 해지_[수정]20210205 170454," 주택평약종합처축에 대해서 궁금한 점이 있어서 연락드렸습니다. 네 고객님 무엇을 도와드릴까요? 청년 5대형주택청약 종합처추기 있어요. 네 그렇습니다 제가 그 자격이 되는지 알고 싶었어요. 10년대가 어떻게 되시나요 27세입니다 일단 10년도에는 대상이 맞으십니다 아 다행이네요 연수입은 3천만원 미만인가요  네 2,900만 원입니다. 현재 세대주로 등록되어 있으신가요? 아니요, 현재는 세대원 입니다 가입 및 연인의 주택계약 예정이신가요? 이 년 정도 생각하고 있습니다 그럼 종합적으로 자격이 맞으셔서 가입이 가능하십니다 감사합니다 은행에서 더 자세한 상담 받으실 수 있습니다 네 도와주셔서 감사해요 좋은 하루 되세요",0,상품 가입 및 해지,original,[수정]20210205 170454.mp3
normal_상품 가입 및 해지_[수정]20210205 170557, 청약처축 관련해서 좀 여쭙겠습니다. 네 어떤 점이 궁금하세요? 과입 방법 좀 알려주세요. 일반적인 청약저축으로 안내해 드릴까요? 종류가 다양한가요? 네 고객님 연령대가 어떻게 되시나요? 연령때에 따라서 달라지는 경우가 있어요? 네 맞습니다 이제 38세입니다. 고객님이 병역 복모 기록이 있을까요? 네 했죠  현재 모주택자이신가요? 네 맞아요. 주거지 계약 계획 있으신가요? 네들 그러려고 좀 알아보고 있습니다. 청년 우대형 주택청약종합처축을 추천드립니다 저도 청년우대형을 받을 수 있습니까? 네 가능하세요 그럼 이게 혜택이 조금 더 클까요? 네 맞습니다 자세한 상담은 방문해서 받아 질수있습니다,0,상품 가입 및 해지,original,[수정]20210205 170557.mp3
normal_상품 가입 및 해지_[수정]20210205 170715," 정기 예금 가입 문의들이려고 하는데요. 네 고객님 무엇을 도와드릴까요? 비화세로 가입할 수 있는지요. 비과세 종합처 축 가입 대상자시면 가능합니다 그럼 한도는 얼마까지인가요? 1인당 원금 기준 5000만원 이하입니다 아, 그러면 다른 은행거랑 합쳤어 인가요? 네 맞습니다 다은행정기예금도 다 포함해야 한단 말씀이죠 네 그렇습니다  그럼 제가 다행 예금이 400만 원 있는데 그거 빼고 할 수 있어요? 네, 가능합니다. 가입은 어떻게 해야 해요? 네 은행에서 별도로 등록해 주시면 됩니다. 예금을 먼저 만들고 등록하면 될까요? 네 15일 이내로 하시면 됩니다 방문으로만 할 수 있는 거예요? 네 비과제 등록은 방문 으로만 하실 수 있습니다. 네 알겠습니다 감사합니다",0,상품 가입 및 해지,original,[수정]20210205 170715.mp3
normal_상품 가입 및 해지_[수정]20210205 170822," 신용카드 하나 만들고 싶은데요. 네 고객님, 신용 카드 생각하세요? 텔록카드요 공공텔록 카드 말씀하시는 거 맞으신가요? 네 맞아요 고객님이 현재 나이가 어떻게 되시나요? 스물다섯 살이요 현재 직업이 어떻게 되시나요 아직 취준생인데요 네 고개님 고정 수입이 없으시면 가입이 어려우실 수 있으세요  혹시 고객님 명의로 된 자산이 있을까요? 자산이요, 어떤 자산이에요. 부동산 혹은 금융자산을 말합니다 아 제 이름으로 아파트가 있어요 근데 그건 왜 물어보시는 거예요 가입심사를 위해서 필요합니다 성함 말씀해 주시겠어요 공공공요 네 담당자대정 후 더 자세한 상담 받으실 수 있게 도와드리겠습니다 네 감사합니다",0,상품 가입 및 해지,original,[수정]20210205 170822.mp3
normal_상품 가입 및 해지_[수정]20210205 170924," 안녕하세요 제가 카드 추천을 받았는데요 네 무엇을 도와드릴까요? 우리 카드 쓰면 휴대폰 요금 할인 되는 거 맞아요 어느 통신사를 이용하시나요 SKT요 네, 요금제는 어떤 요금제를 사용하시나요 저 미디움 오마는 짜리요 네 혜택받으실 수 있습니다 그럼 한 번 받는 거예요 아니요 매달 할인혜택을 받으실수있습니다  할인은 얼마가 되는 거예요? 매달 10% 할인됩니다 꽤 크네요 또 다른 혜택도 있어요 네 식당 영화관에서 포인트를 사용하실 수 있습니다 포인트는 어떻게 모으는 건데요 카드 사용 하시면 포인트가 쌓이게 됩니다 아 많이 쓰면 더 많이 사이는 거 그런 거예요? 네 맞습니다 네 생각해 볼게요 감사합니다",0,상품 가입 및 해지,original,[수정]20210205 170924.mp3
normal_상품 가입 및 해지_[수정]20210205 171023," 체크카드 만들려고 하는데요. 네 고객님 발급 안내 도와드릴까요? 제가 계자가 있으면 만들 수 있는 거 맞죠? 네, 맞습니다 현재 나이가 어떻게 되시나요? 25세요 네 가능합니다 이거 호불교통 카드로도 쓸 수 있는 거예요? 네 교통카드 기능 신청하시면 됩니다 그럼 혹시 할인도 받을 수 있나요? 교통비 50원 할인이 됩니다  아 알겠습니다. 체크카드 디자인은 제가 고를 수도 있어요? 아니요, 독일한 디자인으로 발급됩니다. 아 네 이거는 제 계좌 잔액만큼 설 수 있는거죠? 네 맞습니다 만드는 데 비용이 되나요? 아니오 무료입니다 네 알겠습니다",0,상품 가입 및 해지,original,[수정]20210205 171023.mp3
normal_상품 가입 및 해지_[수정]20210205 171119," 적금을 해지하고 싶은데요. 본인 확인 하고 안내해 드리겠습니다 성악을 말씀 해 주시겠어요? 0000입니다 생년 5일 6짜리 말씀 해주시겠어요 00000 입니다 0000 고객님 본인 맞으신가요 네 00월 만기 예정인 정기적금 확인되십니다 전화로 해지가 가능한가요 통장, 도장, 신분증 가지고 창고 방문하셔야 합니다  지금 해지하시면 이자가 없는데 알고 계십니까? 만기가 3개월 정도 남았는데 이자 가 없나요? 중도해지시는 보통 예금이자로 지급됩니다. 만기에는 얼마가 나오는 거죠? 공공만은 이자 발생합니다 도장을 잃어버렸는데 그냥 가도 되나요? 신분증 치찬 하시고 영업점 방문하시면 됩니다 잘 알겠습니다 더 문의상 없으시면 상담을 종료하겠습니다",0,상품 가입 및 해지,original,[수정]20210205 171119.mp3
normal_상품 가입 및 해지_[수정]20210205 171223," 적금을 해지하고 싶은데요. 본인 확인 하고 안내해 드리겠습니다 정리금 계좌 분호 말씀 해 주시겠어요? 0000입니다 ARS 연결되면 비밀번호 4자리 입륙해주시겠어요 0000 입니다 0000 고객님 본인 맞으신가요 네 만기가 경고한 적금이 확인됩니다 만기가 지났나요 네  전화로 지급 받을 수 있나요? 네, 가능하십니다. 자동위치계자 확인해 주시겠어요? 0000 다시 0000다시 0000000입니다. 네, 확인되셨어요 오늘 바로 입금 되나요? 네 즉시 처리해드립니다 감사합니다 더 문의상 없으시면 상담을 종료합니다",0,상품 가입 및 해지,original,[수정]20210205 171223.mp3
normal_상품 가입 및 해지_[수정]20210205 171320," 퇴직금을 해시하고 싶은데요. IRP 괴사로 입금 대신 퇴지금 해시난다는 말씀이신가요? 본인 확인하고 안내해 드리겠습니다. 퇴시기 연금 계좌분후를 확인해주시겠어요? 0000 다시 0000, 0000라시 00입니다. 0000 고객님 본인 맞으신가요? 퇴입금이 입금되셨습니다. 제지 해 주세요  죄송합니다. 퇴직금이 오늘짜로 입근되셔서 해지가 불가능하십니다. 그럼 언제 되나요? 퇴지금 입근 후 일일경과 후 회지가 가능하십니 다. 그럼 내일 되나요?? 내일은 주말인 관계로 월요일에 다시 연락주시면 도와드리겠습니다. 전화로 해지 가능한가요??? 아닙니다, 우리 은행 홈페이지 로그인 하시고 퇴적영룸 탭에서 해지하시면 됩니다 공일 인증서 가 있으신가요  네. 그럼 월요일에 해보시고 어려움이 있으시면 다시 연락 주시면 도와드리겠습니다 감사합니다",0,상품 가입 및 해지,original,[수정]20210205 171320.mp3
normal_상품 가입 및 해지_[수정]20210205 171455," 정기예금 만기가 되었는데요. 본인 확인하고 안내해 드리겠습니다 거래 계좌 번호 말씀 해 주시겠어요? 0000 다시 0000, 0000다시 00입니다 ARS 연결되면 비밀번호 네 자리 입륙해주시겠어요 0000 입니다 00월 00일 만기되신 정기에금이 확인되십니다 만기금이 얼마 인가요? 세후 0000만 원이십니다  세금이 얼마나 되죠? 00만원입니다. 세금 이 몇 프로인가요? 이자 소득세 14% 주민세 1,4% 하여 15,4%. 공제합니다. 이자도 얼마 안되는데 세금 이만네요 인터넷으로 가입했는데 인터넴스로 해지 가능하죠 네 가능하십니다 절차를 알려주시겠어요? 인터넷뱅킹 홈페이지에서 초회  해지 예상소에 클릭하시고 진행 하시면 됩니다. 감사합니다. 도움이 되셨으면 좋겠습니다",0,상품 가입 및 해지,original,[수정]20210205 171455.mp3
normal_상품 가입 및 해지_[수정]20210205 171634," 출자금 통장을 해제할 수 있나요? 저희 고객님이신가요? 네. 잠시 본인 확인하고 안내해 드리겠습니다. 거래 계좌 번호 말씀해 주시겠어요? 0000 다시 0000, 다시 00000, 다시 00입니다. 0000 고객님이 본인이신까요? 네! 출자금동장에 들어있는 돈을 뺄수 있나요  중도인출은 안 되시고 해지만 가능하십니다. 그게 힘듭니다. 다음 연도 총회 이후에 지급되십니다 오늘 해지하면 언제지급받는다는 건가요? 총회가 보통 1, 2월에 있으니까 내년 1월에서 2월중 총회를 마치면 지급됩니다 전화로 해지가 되나요  신분증과 통장 지창하시고 개설하신 점프로 방문하셔야 합니다. 잘 알겠습니다 더 궁금하신 점이 없으시면 상담을 종료합니다",0,상품 가입 및 해지,original,[수정]20210205 171634.mp3
normal_상품 가입 및 해지_[수정]20210205 172448," 아들 이름으로 된 동장을 해지하려면요. 아드님, 이승년자이신가요? 네! 해지 소류 준비하셔서 참고 방문해 주시면 됩니다. 수류를 알려주시겠어요? 가족관계 증명서 기본증명석 부모님 신분증 이렇게 필요합니다. 기본증망수는 아이건가요? 예, 아드님이 기준으로 발급받으셔야 합니다. 소류 유효기관이 있나요  발급한 지 3개월 이내에 서류로 준비해 주셔야 합니다. 필요한 서류를 문자로 받을 수 있을까요? 받으실 핸드폰 보너주시겠어요? 0000 다시 0000, 다시 00000입니다 지금 핸드는 필요서류 찬송에 드렸습니다 가까운 시점에 어디에 있나요 사시는 곳이 어디신가요? 00 동입니다 00동에는 00지점이 있습니다  지점 주소 문자로 전송해 드리겠습니다. 감사합니다 좋은 하루 되십시오",0,상품 가입 및 해지,original,[수정]20210205 172448.mp3
