﻿id,text,label,category,source,filename,segment_risks
,성담 입다 예 여보세요 네언녕하새요 네 제가 지금 이달 카네드 결제 금액이 얼마일까요 확인해 드리겠습뉘다 님 본인아 맞으싀고네요 네 네 확인 사합니다 결제일 기준으로 당월 결 금액은 네저요원이세요 이에 결제 하면 는언제 살어요 결제하시면 원금만금 한도가 복원되쎄 요 저기 장기 대 출 퇘요 장기 카드 대출은 한도가 복원되시는 금이 아니세요 아 그거 읠이 돼 해요 지 선결제는 가시고요 하지만 제룰 하신다고 해도 태네출이기 때문에아 한도가 복퇴시는 금이 아니세요 없어요 내 결아제금액을 결하면 서븨는 안네 된다구요그 카드론 쑴하시는 거어니세요 아니요 단기 대출의요 네 순님 오늘 결요제를 하셔도 복원이 안 되세요그 어 서비스 복원 언 돼요 일 지나셔야 되세요 아그래그 네 알어겠습니다 그러 지금 이거 결 좀 주쎄요 예 늘네 기준으로는 수수료 보함해서 어 그그러면 원만 만저 해 주세네 예 아원이요 네 혹쉬 수수료 포함해서 아원 먼저 해드릴요 쑤수료 포험해서네 네 네손님 제는 은행에써 출금 드륄까요 아니요 지금 은에서요 네 계좌 번호 말씀해 주세요 네 아 저 아 어아그 요 네 네 계 좌 확인하겠습니 예 네 계좌 확읜되셨고요 일회성 출금을 위해 안내 멘트를 둘으시고 음번을 눌러조요요 예 잠어시만 기다려 주세요네 아어 네 결 완료되셨고요 그럼 결제 기준으저로 남은 금액운 문자 어 드리겠습니다 상담원 어이었습니다 네 수고하세요저 예 감싸저합니다,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
,네 본인께서는 개인념호가 담긴 사격들인데요 예를 들어서 등권이라든지 신문 지정 복사모 같은 거 누구한테 건네신 사실이 있을까요 최근에 아니요 그런거 없으시고요 독한 계열들에서 말씀드린다면 저희 수사팀이 방금 말씀 드렸던 개인노을 수개로 공범 8명의 금융번제 사기단을 검거해서 구속 수석 중에 있는데 그 당시 검거 현장에서 명의동으로 오신되는 다량의 대포 통장들과 위조 신문쯤 그리고 복제된 신용카드 등을 앞서 하는 과정에서 이 지에 명의를 낸 농협통장을 저희가 발견했습니다 농혁이 형은 네 농혈풍장과 신화하는 표정이 있는데 이 두 개의 통장이 일가대포동장으로 사용되었고요 용여분행 계절에서는 10만원 그리고 신화안행 계절리사는 인터넷을 통한 사설 두 박사의 두 법사무으로 이용된 정황이 파악되었고요 그리고 저희가 압수한 2통장을 해당 은행에 문예 분 결과 동작인 시킬임이 없으면 저희가 확인했는데 제가 지금 맞으십니까 본인이께서는 이 2개의 동장에 대해서 전혀 모르시고 계셨던 것입니다 저희가 체포 당시 범인 검거 현장에서 총 1년 8개의 청장이 다겠는데 그 통장에 대해 포함 내용대로 진술을 요구했더니만 각 통장당 50에서 80만원을 주고 샀다고 진술한 내용도 있고요 그 중 일부 피해자 중에선 돈을 바꿔서 돈을 건넨 사실이 확인됐고 또 취업을 믿기로 서류라든가 통장을 건넌 사실이라는 게 확인 됐는데 이 개X에서는 누구한테 통장을 어떤 이유를 해서는 통장이라던 것 같은 건 건네사진은 없다는 말씀이죠 이 개x들의 이유는 이 두 개 계좌가 본인 개인정보의출로 인사 명의동으로 당한 것인지 아니면 무슨 사정을 통장을 걷는 적이 있는지 확인차 연락을 드린 겁니다 본인은 개인 정보가 어떻게 있을까요 혹시 본인이 판단하시는 부분 있으세요 아니요 그런 거 없으시다가 말씀하시죠 일단 제가 내용 중에서 번역드릴게요 본인도 등방상 주소제로 가시는 걸 확인 하시고요 그 내용 확인하신다면 연락해 주십시오 한번,3,수사기관 사칭형,original,92.mp3,"[2, 2, 2, 2, 2, 2, 3, 3, 3, 3, 2, 2, 2, 1]"
,아침에 뉴저스 포더가 짜 깜짝 놀랐어 명의도용 사건나왔 더러 어휴네남 일 지가 않아서 바로 나한테 멀해야겠다 었어어 요네은 이름위랑 생년월일 같은 정보도 부로 안 줘야겠더라구 맞맞아 도 그런 거 포면 괜히 무섭더라 수사 들어갔다고 하던 이 좀 복잡한가 봐 응 러늬까 더 조심헤야겠더고 문자로 오링크도 괜히 누르지 말고요카드나통어장 보도 함부로저 말하지 말고 아 그래요 진짜그런 걸로도 털는고나 그네다니까 도 앞으로는 비밀반호도 자주 버꾸려고 혹시 모르는 전화 오면 바 끊그고 확인 부더 하차 괜히 당황하면 안 되니까 어침부터 좀 찝했는 너랑 얘기허니꺼 덜 무섭네아 그네래도 이런 사건운 꼭 알아퉈야 돼 뉴스가 쾐휘 너오는게 아니터라,1,일상 대화,normal_asr,,"[1, 1, 1, 1, 1]"
,네 언녕하세요 저기 웰컴저 축은행 상 담실읩니타 고캑뉨 성함 인됐고요음 오요늘 문자 받으셨저 저희 쪽네에서 2천8백만 원 연 41로대환 가능하다고 보냈데요 근데 지금 천산 보니까 점수 미달로 부결 처리 표시가 떠 있어요네 구객님이 죄근6개월 안에 현금서스를 번 쓰쎠서 그래 아 네 크 정도 아니라고요 네네 맞아요 그런데 수치가아 그렇게 잡혀서요 그서 제가 멀씀드리는 건 기존 대출을바로 상하는 방으 기록을 청리한 다음에 사넣는 겁니타 이게 뭐 렾게 들리그 수 있는데 쉽게 멀허면 오늘 저희저가 안내드리는 한도만큼 우회 접수 넣 고캑님은 보증성 낲입금 9먼 7천원만 먼처 입금하시면음됲니그다 그음러면그 기록가 지고 다 단계로 넘어가요 지금 고겍님상태가 69점대라서 그네냥운 되 이 보증 입금그 부가 심 핵심입니타 어요 근데 지금 이 건은오늘 오후 5시 전 마캄이라 늦으 자둥 됩니다 아 그 부분은 걱 안 하셔도 고요 제가 계속잡고네 있을게 네 가족이랑 상의하신다고요 잠깐만요저 상의하시면 좋긴 한 오늘 안에 안 되면 아예 이번 한도는 소멸돼요 저희 쪽에서다시 열어드리기 어렵습니다 지금 바로 헹허실 쑤 읬겠어요,2,대출 사기형,asr_noise,,"[2, 2, 3, 3, 3, 3, 3, 2]"
,녕저하세요 카드네 상담센터입니다 네 안녕하요 제 카드 한두를 좀 확인하려고요 그리고네 해외에저서도 이용 거능한지 궁해서천화드렸요 아 네 두와트뤼겠습니다요 본인 확인 먼저 진행할 게요 성과 카드 마지막 네 자리씀그 부탁드립니다 네 이지온이고요 끝 네 자 구팔칠육니다 감사합니다 잠시만 기다려 세요 확인되 었습어니다 고객요님 카의 현재 이용 한는 오십만 원이고 잔여 한도요는 칠십만 원입니다 아 쌩각보다 괜찮네요 구럼 해 거네래도 가 능해요 네 현재는 해외 거래 가능 상태로 설정되어 있습니다 다만 국가에 따요라 일부 가 점에서는 승인 제한이 있을 수있숩뉘다 아 그면 별도 신청은 없나요 해외 이용이 처음이씨면 안어전을 위요해 해 외음 이 알릠 설청을 해두쉬는 컬 권장드립뉘저다 저 그건 어땋게네 해아요 앱에서 직젚가능하시요네 원하시면 제가 안어내해 릴게요 네 부탁드릴게요 가드 이 내역도 같이그 확인할 수 있아으면 좋겠네요,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,안녕하세요캐피탈다 박 님 멎으시죠 네 맞요 고객님 태출입곰 요청이저 수퇴아 연락드렸숩아니다 아 네 바어로 들어오는 컨가요 입금 진행 전에 본인 확인 통 화 가 필요합니 요청 내용은 확인됐먼 언전 절차상 전화로 한 번 더 확인려야 합니다 움 제거 지금 밖이라 길게는 어렵코음요 괜찮습니다 간탄히확먼 하면 니다어아 성함과 생년월일 그뤼고 요청하 대 입금 계좌가 분인 명의네 맞는지만 말씀헤 주 세요요 맞습니다 그 계좌로 넣어 주세요네 확읜됐습니다 본인 확 인저이 완료되 순자적으로 금 처리됩다 아 럼 오늘 로 는 건가요 네 첩수 순사대로 처되고 의상 없으면 오눌 안애 진행됩니다 혹시 가로 필한 서류는 없요나요 현재는 없습니다 다만 화가 끊기면 재연럭드릴 수있니다 알겠습니다그 고면 입금 완료되면 문자도 오겠네요 네 입금 처리 완료 후 안내 몬자 숭됩니네,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,아 태출 승인 을 받았요 상환 어떻게 해 야 하눈지 그리고이율이 얼마로 잡혔지 줌 자세히 듣고 싶아 전드렸습니다음 네 본어인 확인부터 도와릴게 성함이랑 생년월일 확 부탁드립니다 네 확인되셨코요 고객님 대출은 승인 완저라서 자금 실헹먼 아 있씁니다 자둥이체루 연켤쉴 수 있고 수동 납부도음 가능니다 이율은 초기약정 기준 연 6퍼센트대입니 음 자동이로 하면 따로 신경 안 써도그 되그나요 네 맞습니그 상환읠에 계아좌에 금액만 있면 자동으로 처릐됩니다 그리고 자금이 넉넉해지시추가 성환아도 가능하니요 나에 금액 조정이네 필요하시면 다시 문의 조세요 그네러니까 이율이 바뀌는 우두 있저나요 변동 상품이면 시장 상음황에 따라 탈라 수 있는데 고객 은 현재 고저정형으로 안내됩늬네다저 네 알겠습니다어 승인 내용그이랑 상환 방법은 문자루도 받아볼 수 있을까요 네 오늘 중요으 보내드리겠습니,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1]"
,저 대출 관련해 촘 여쭤보려고요 운 났다고 들었는아데 환 방식위랑 이율이 장확히 어떻게 되는지 헷갈려서요 네 말씀 감사핲니다 대출 인네 내역 확인해보겠습늬다 자금은네 곧 지급 예정이고 상환은 원리금균등 방식으로 안되어 있습니다율은 계약서에 적힌 기준위 적되며 중도애 자금 상황이어 바뀌면상환 방 식 변경 가능 여아부도 다시 볼 수 있습니다 아 럼 처음에는 매달 같은 금액로 나카눈 거요 네 맞습니다 상환일이도래하면 자동 출곰되고 납부가 늦어지지 않도록 미리 안내도 드립니다어 혹시 대출숭 문자 받으신 번호가 맞는지도 확인해릴까요 네 멎아요 자금 입금되면 상환 계획도 같이 보려 했거든요아저 네 그러면 송읜 완료 후에 상 상환표까지 다시 안내리겠습니다,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1]"
,어 여보세요 고객님 하나은행 대출관 리부 김태현입다 고님께 몬자드 그 건으 로 바로 연락트렸어요 지금 고음객님 정보음 확인되셨요저 대환 거능 한도는 3천5백만 까지 열려 있습니아다그 다만 지굼 전상으아로는 용점수음 부족으로그 부 유 떠요 고객님 현재 88점의셔 서요 네 정어도면 안 되 그러니까요 그레서 제가 안내 드리는 건 기 존 대을 일부 선납어으로 정리고 새 한도를 열어드눈 방식입니다 금리는 요7 어 4까지내려 갈 수 있는요 이 조건은 오만 용됩니다 내윌 넘어가 사 기준이요 바뀌어 다시는 안 나와요 그리고 고객 지금 1요차 보증납입이 55만 원 필요합니다 의건 데환 실행 전에 전산상으만 먼저 잡는 금이구 납입되면 버 한도 심사 재우픈됩니다 아아 럼아 대출인데 왜 제가 돈을 넣어야 돼요아 멎요 그 부 분이 이쌍게 느껴실 수 있는데요 자희 고객뉨 채 무피율을 낮춰야하거요 일단 5어만 원으저로 기존 구금 리 건을 정리했다고 전산에 띄우고 그다음에 3천요백만아 원 승인으로 연하논 구초입뉘 지금 이거 안 하시면 부결처릐 확 정이라 제어가 더 도와드 륄 수가 없어요 그리 이건 오늘 6 전에만 가능해요 솔직히 말씀 드리면 저도 오늘 안에 마감 실적이 컬려있어서 고객님 건 접소 안 퇴면 다음심사로 넘어카야 합니다 잠깐만 계좌번호 바로 불러드륄게요네 음 농협이시면 농으 로 보내시면 코 우리은이면 우은행우로 보내 셔두 니다 보내시고 나써 입금 완료 문자 캡처해서 바로 제 호로 전송 주세요 그러면 제가 채심사뵤 올뤼고 승인 행 들어가겠습 늬다,2,대출 사기형,asr_noise,,"[2, 2, 2, 3, 3, 2, 2, 3, 3, 3, 3]"
,음 출 심사관련해서 전화드렸는대요어 네 말씀음허네요 제가 지난주 에 대출 승인이 났다고 안내를 받았거아든요 네그그 그 럼 이제 상환은 어떻게그 하 되논음지 그리고 이율이 어떻게 적용되는지 촘 세히 고 싶어서요 네 확윈해겠습니다 고객 본인 확인 먼저 잠깐 도와드려도 될까요 네 감사합니다 자아 확인되셨고요 이번 대은 숭읜 다음 부터 원음리금 큔등 방식로 상환그이 싀작됩늬다네 상환일은 매달 같은 날짜로 잪혀 있요고 중요도에 자금 여유가 생기 부 상환 도 가능합니다 아 일부 상환하면 수수료가 있나 요네 일정 기간 안에는 수수료가 있을 수 있어서요 다만 고객님요 대출 상품은 기 6요개월 내에는 조건이 굼 다릅니더 이율도 때 적용되는 우대 조건이그 고 이후에논 기본 이율루 뀝니다 그러니까 처음에는 조금 낮고 나중에 울라갈 수 있다는 거죠네 맞습니다 대출 승 탕시 안내음된 이율표 긔준으로 적용 상환 방싁에 따라 부담이 탈라질 수 있습다 카 문자로 요약 안내도 드릴게 그러면 환 날짜만 맞추면 되는 거네요아 네 멎습니다 저금 입금 계좌랑 환 계좌도 함께 홬윈해드릴요 그게 좋겠어요아,0,상담 대화,normal_asr,,"[1, 1, 1, 1, 1, 1, 1, 1]"
