id,file_name,script,상위_폴더
11,KAKAO_449_08.txt,"1 : 너는 여친이랑 몇 일 됐어?
2 : 나는 지금 여자친구랑 사귄 지 1년이 넘었어!
1 : 헐 시간 완전 순삭이네?
2 : 맞아 생각보다 시간이 빨리 가더라고 하하
1 : 그러니까 1주년으로 뭐 했어?
2 : 1주년 기념으로 선물도 준비하고 같이 여행 갔어!
1 : 헐 부럽다 ㅜㅜ 어디로 갔다 왔어?
2 : 경주로 3박 4일로 다녀왔지~
1 : 경주 이번에 갔다 왔으면 덥지는 않았어?
2 : 완전 더웠지 조금만 걸어도 땀이 줄줄 나더라 하하
1 : 키키 어 그래도 운동은 됐겠네!
2 : 맞아 근데 그냥 너무 더워서 실내 위주로 다녔어~
1 : 맞아 그런 날씨에 돌아다니면 열사병 걸려!
2 : 그런 거 같아 진짜 다른 지역보다 훨씬 더 덥더라고 키키
1 : 맞아 그래도 여친이랑 좋은 추억 만들어서 좋았겠다!
2 : 그치! 다음에 너도 한 번 가 봐~",VS_01. KAKAO
12,KAKAO_449_09.txt,"1 : 너 저번에 애기 데려온다더니 어떻게 됐어?
2 : 부모님이 반대가 심하셔서 무산이야...
1 : 헐 그랬구나 부모님이 강아지 싫어하셔?
2 : 강아지 털 알레르기 있으셔서...
1 : 그러면 절대 데리고 오며 안 되지 ㅋ
2 : 맞아 ㅠㅠ 그래서 어쩔 수 없이 포기했어!
1 : 그래 잘했어
1 : 이제 털 없는 동물을 데리고 올 생각을 해
2 : 그렇긴 하네... 털 없는 동물이 뭐가 있지?!
1 : 너 이구아나 같은 파충류 좋아해?
2 : 아니 난 이구아나 징그러워 ㅠㅠ
1 : 털 안 달린 동물은 파충류밖에 없지 않나?
2 : 그래? 그러면 나는 평생 못 키우겠는걸?!
1 : 아 생각났는데 물고기는 어때?
2 : 아 좋다 물고기는 괜찮은 거 같아
2 : 한 번 알아 봐야지~
1 : 그래 물고기는 밥만 잘 주면 되잖아~
2 : 오 맞네 정보 고마워 알아볼게!",VS_01. KAKAO
13,KAKAO_449_10.txt,"1 : 너 오늘 무슨 운동 했어?
2 : 나 오늘 축구 하고 왔어!
1 : 아 그러면 친구들이랑 한 거야?
2 : 아니 그러고 싶은데 동호회로 다녀왔어 하하
1 : 너네 지역 그렇게 모여도 돼?
2 : 소수 인원만 해서 축구라기보단 풋살에 가까워!
1 : 풋살이랑 축구의 차이가 뭐야?
2 : 경기장 크기랑 인원 수가 달라 하하
1 : 그렇구나 몇 시간 했어?
2 : 1시간 생각했는데 2시간 정도 하고 온 거 같아!
1 : 축구는 시간이 완전 순삭이지~
2 : 맞아 근데 그만큼 많이 뛰어서 너무 힘들어 ㅠㅠ
1 : 밖에 더워? 나 안 나갔다 왔어
2 : 진짜 더워 오늘 밖에 나오지 마!
1 : 알겠어 너의 의견 반영할게 키키
2 : 그래 반영해서 나오면 안 돼~ 하하",VS_01. KAKAO
14,KAKAO_449_11.txt,"1 : 너도 베그라는 게임 좋아하니?
2 : 오! 나 배그 엄청 좋아해 너도 좋아해?!
1 : 아니 나 해보긴 했는데 완전 컴맹이더라 키키
2 : 많이 하다 보면 재밌어 해 볼까 하하?
1 : 너 데리고 다녀주는 거야? 감동인 걸?
2 : 응 내가 너랑 같이 게임 해줄게!
2 : 나랑 하면 이길 수 있어!
1 : 좋아 내가 니 뒤에서 보급품 전달해 줄게!
2 : 그래 내가 원하는 거 다 갖다 줘야 해~ 키키
1 : 응 너는 애들 다 쏴 죽여야 된다!
2 : 좋아 내가 만나는 적 다 쏴 죽일게!
1 : 오 나 이제 치킨 먹을 수 있는 거야?
2 : 당연하지 치킨 먹기 쉬워 요즘에는~
1 : 왜 요즘 잘 하는 애들이 베그 안 하나?
2 : 그건 아닌데 내가 워낙 잘해서 그런 거야 키키
1 : 아앗 남자들은 왜 어렵게 허세가 많은지 하하
2 : 허세 아니야 다음에 한 번 보여줄게!",VS_01. KAKAO
15,KAKAO_449_12.txt,"1 : 너는 지금까지 갔던 여행지 중에 기억에 남는 여행지 있어?
2 : 나는 혼자 간 유럽 여행이 너무 좋았어!
1 : 헐 유럽 여행 나의 로망이야 ㅜㅜ
2 : 내가 정보 많이 알려줄게 너도 한 번 도전 해 볼래?!
1 : 완전 땡큐지 그러면!
1 : 영어 못하는데 갈 수 있어?
2 : 그럼~ 나도 영어 못 하는데 그냥 가면 알아서 해결 돼
1 : 그래? 생존 영어가 되는 건가?
2 : 맞아 근데 사람들이 다 눈치껏 알아서 괜찮았어 하하
1 : 너 몇 박 몇 일 다녀 왔어?
2 : 나는 14박 15일로 다녀왔지~ 하하
2 : 그래도 짧아 ㅠㅠ
1 : 헐 여행 경비는 얼마였어?
2 : 생각했던 예산보다 많이 나와서 조금 당황했었어 하하
1 : 그래 보통 유럽 여행은 한 달을 잡잖아!
2 : 맞아 근데 예산이 부족해서 어쩔 수 없이 2주로 다녀왔지~
1 : 그래도 코로나 터지기 전에 다녀와서 완전 개이득!
2 : 그런 거 같아 다음에도 한 번 가볼 거야!",VS_01. KAKAO
16,KAKAO_449_13.txt,"1 : 너는 사계절 중에 어느 계절을 제일 좋아해?
2 : 나는 사계절 중 겨울이 제일 좋아!
1 : 겨울은 너무 춥지 않아?
2 : 맞아 춥긴 한데 그래도 눈이 와서 눈사람 만드려고!
1 : 나는 예전 겨울에 고드름 많이 먹었었는데!
2 : 천연 고드름? 어때 맛있었어?~
1 : 당연하지 그때는 이빨도 튼튼했다구~
2 : 아 진짜? 지금은 안 튼튼한 거야?! 키키
1 : 지금은 병원비가 무서워서 아무것도 못 해 ㅜㅜ
2 : 하긴 요즘 병원비도 비싸더라
2 : 그럼 너는 사계절 중 어느 계절이 좋아?~
1 : 나는 가을이 제일 좋아!
2 : 가을? 단풍이 맘에 들어서 그런 거야?~
1 : 응 그리고 은행도 구워 먹을 수 있잖아~
2 : 헉 은행도 구워 먹어? 나 처음 알았어!
1 : 너 은행 한 번도 안 먹어봤어?
2 : 응 나는 아직 안 먹어 봤어 ㅠㅠ",VS_01. KAKAO
17,KAKAO_449_14.txt,"1 : 너 이번에 재난지원금 신청 했어?
2 : 나는 순서가 아직이라 다음 주에 신청이래 ㅠㅠ
1 : 나도 아직이라 다음 주에 신청인데!
2 : 너는 어떻게 재난지원금 받으려고? 나는 은행!
1 : 그렇구나 나는 카뱅으로 신청하려고!
2 : 아 그래? 금액은 다 똑같이 주는 거지?
1 : 맞아 25만 원이라고 하더라고!
2 : 오 많이 준다 재난지원금은 어디다 사용하려고?~
1 : 일단 킵 해두고 나중에 필요할 때 써야지!
2 : 아 킵 할 거야?
2 : 나는 헬스장 등록에 사용하려고!
1 : 너 헬스장은 피티 받고 하는 거야?
2 : 맞아 완전 초보라 피티 받으면서 할까 생각하고 있어!
1 : 거기 피티 비용은 얼마인데 그래?
2 : 회당 5만 원 정도야 ㅠㅠ 비싸지?
1 : 그러면 이번에 지원금 받으면 바로 회원권 끊어!
2 : 알았어~ 그러면 바로 끊도록 할게!",VS_01. KAKAO
18,KAKAO_449_15.txt,"1 : 야 요즘 세상이 말세다 말세야!
2 : 아 진짜? 뭐 때문에 그러는데?~
1 : 이번에 중딩이 할머니 때린 거 못 봤어?
2 : 응 아직 못 봤어 키키
2 : 뉴스에 나온 거야?
1 : 헐 그 동영상을 못 봤다고?
2 : 어디서 보는 거지 나 아직 못 봤는데 ㅠㅠ
1 : 중딩 애들이 담배 사오라고 할머니 때리는 동영상이야!
2 : 헉 한 번 보고 왔는데 진짜 중딩 애들 너무 심하다 요즘에는...
1 : 그 꽃으로 때리는데 그게 무슨 꽃인 줄 알아?
2 : 응? 꽃으로 때렸어? 무슨 꽃인데?
1 : 응 그게 국화인데 소녀상 앞에 진열해 놓은 꽃이래!
2 : 와 그건 아니지 그걸 가져가서 때렸다고?!
1 : 그러니까 야 나 지금도 보는데 내가 다 화가 나!
2 : 할머니는 무슨 죄야 그러면...",VS_01. KAKAO
19,KAKAO_449_16.txt,"1 : 너 머리 언제 자르고 왔어?
2 : 나 저번 주에 미용실 다녀 왔지~
1 : 니가 하는 스타일은 무슨 컷이야?
2 : 나는 컷 이름은 없고 그냥 투블럭으로 하는 거 같아!
1 : 요즘에 남자들 투블럭 많이 하더라!
2 : 맞아 이게 관리하기가 쉬워서 그럴걸?~
1 : 다운펌도 많이 하던데 너도 했어?
2 : 당연하지 나 다운펌 안 하면 큰일 나...
1 : 키키 개웃기네 너 생머리 아니구나?
2 : 나 직모여서 안 하면 삐죽삐죽 난리가 난단 말야 ㅠㅠ
1 : 아 오히려 직모여서 난리 나는 거야?
2 : 응 당연하지 직모가 다운펌 안 하면 그렇게 된다고 하더라고!
1 : 그렇구나 나는 곱슬이면 해야 하는 줄 알았어!
2 : 아니야 곱슬이 머리 관리하기도 엄청 편해 하하
1 : 투블럭은 아시아인들이 제일 잘 어울리는 머리래!
2 : 응 맞아 그게 바로 나야~",VS_01. KAKAO
20,KAKAO_449_17.txt,"1 : 너는 운동 열심히 하니까 건강 관리 따로 안 해도 되겠어~
2 : 그런가? 요즘 근데 비타민 챙겨 먹는 중이야!
1 : 헐 어디 꺼 먹고 있어?
2 : 나는 고려은단 먹는데 혹시 알아?~
1 : 헐 그 유재석 님이 광고하는 비타민?
2 : 오! 너도 알구나 그거 값도 싸고 좋아
1 : 나도 그거 먹잖아! 매일 아침에 두 알씩 먹어!
2 : 그래? 나도 그런데 너도 그거 이미 먹고 있었구나 키키
1 : 맞아 비타민은 꼭 먹어야 한다고 해서!
2 : 나도 운동하면서 그 소리 많이 들어서 먹는 중이지 하하
1 : 그렇구나 종합비타민은 따로 안 먹는 거지?
2 : 그럼 나는 오로지 비타민만 먹어
2 : 혹시 너는 종합비타민도 먹어?
1 : 나는 그거 대신에 마그네슘을 먹고 있어!
2 : 오 다양하게 먹는다
2 : 몸 엄청 건강해지겠는걸?!
1 : 응 운동을 안 하니까 이거라도 챙겨 먹어야지~
2 : 그렇겠다 키키 같이 건강해지자!",VS_01. KAKAO
21,KAKAO_449_18.txt,"1 : 너 당근마켓 거래 해봤어?
2 : 당연하지 나 당근마켓 온도도 높아!
1 : 헐 몇 도인데 알려줘~
2 : 나는 지금 온도가 47도야!
1 : 헐 그 온도는 어떻게 올리는 거야?
2 : 거래 많이 하면 자동적으로 올라 간다던데?~
1 : 근데 나도 그 온도 보고 거래 많이 해!
2 : 그치 이게 신뢰감의 증표이잖아!
1 : 맞아 기본 온도는 뭔가 느낌이 좋지 않더라고.
2 : 살짝 사기도 있을 수 있으니 조심 해야 해!
1 : 맞아 최근에 뭐 거래해 봤어?
2 : 나는 최근에 컴퓨터 중고로 거래 해 봤어 하하
1 : 헐 니가 산 거였어?
2 : 아니 우리 집에 남는 컴퓨터를 팔았지~
1 : 그렇구나 금액은 얼마에 팔았어?
2 : 본체만 30만원에 팔고 나머지는 안 팔았어!",VS_01. KAKAO
22,KAKAO_449_19.txt,"1 : 너 콘서트 가본 적 있어?
2 : 응 나 서울에서 콘서트 가 봤어!
1 : 아 진짜? 누구 콘서트 가 봤어?
2 : 아이돌 많이 왔는데 다양하게 오더라고!
1 : 내가 아는 콘서트는 한 그룹만 하는 콘서트인데!
2 : 이 콘서트는 1년에 1번 하는데 다양하게 출연해! 키키
1 : 헐 그거 티케팅 어떻게 했어?
2 : 엄청 치열하지... 새벽에 일어나서 대기했어 하하
1 : 피씨방 가서 한 거야? 아니면 집에서 한 거야?
2 : 우리 집에서 그냥 컴퓨터랑 휴대폰 동시에 돌렸어~
1 : 집에서 티케팅이 가능한 부분이야?
2 : 다음에 하라 하면 바로 피시방 가서 할 거 같아 키키
1 : 와 너 생각보다 능력자구나?
2 : 에이 아무나 할 수 있어! 하하 어려울 뿐
1 : 나도 나중에 티케팅 할 때 도와줘라 ㅜㅜ
2 : 그래 그럼 내가 그 때 도와 줄게~",VS_01. KAKAO
23,KAKAO_449_20.txt,"1 : 너의 최애 만화는 무슨 만화였어?
2 : 나는 만화 중에 명탐정  코난 좋아해!
1 : 그렇구나 그거 완결 아직 안 났지?
2 : 맞아 아직도 코난은 초등학생이야 키키
1 : 키키 그 친구는 초딩을 벗어날 수 있을까?
2 : 그러게... 작가분한테 여쭤 보고 싶다 키키
1 : 그거 완결 난다고 얘기 나오던데!
2 : 그래? 그 얘기는 어디서 들었어?
1 : 그냥 커뮤니티에서 대충 지나가다가 봤지!
2 : 오 드디어 코난이 완결이 나는 건가?!
1 : 그러니까 너는 코난 책으로 미리 안 봐?
2 : 책은 난 잘 안 봐서 영상으로만 보고 있어 하하
1 : 근데 우리나라 성우가 너무 잘 해서 나도 애니가 더 좋아 키키
2 : 맞아 나도 그런 이유로 애니로 보고 있지~ 키키
1 : 얘기 나온 김에 코난 보러 가야겠다~
2 : 그래 그럼 나도 지금 코난 보러 가야지~",VS_01. KAKAO
24,KAKAO_450_01.txt,"1 : 아침 뭐 먹을까? 어떤 메뉴?
2 : 간단하게 먹자 아침 별로 생각 없어
1 : 간단하게 시리얼?
1 : 어제 쿠팡으로 김치치즈 주먹밥 샀는데
2 : 주먹밥 냉동실에 있는 거 봤어
1 : 주먹밥 그거 괜찮지? 맛도 괜찮고 간단하게 먹기 편해서 좋아
2 : 응응 언니야 그거 진짜 좋아하는 듯
1 : 다른 것도 사 먹어 봤는데 그게 맛이 젤 낫더라 키키
2 : 다른 거는 별로였어?
1 : 예전에 교촌에서 주먹밥 팔길래 사 먹어 봤는데 진짜 별로더라 키키
2 : 교촌에서 주먹밥도 팔아? 키키
1 : 키키 인터넷에서 팔길래 한번 사 먹어 봤지 키키
2 : 아하 치킨은 맛있는데 주먹밥은 별로구나
1 : 그러니까 교촌 레드콤보 양념이 맛있어서 주먹밥도 매콤하다길래 맛있을 줄 알았더만
2 : 난 안 먹어 봐서 모르겠네 키키
1 : 굳이 안 먹어봐도 될 맛 키키 가격만 비싸고 키키
2 : 가격도 비싼데 맛 없으면... 키키",VS_01. KAKAO
25,KAKAO_450_02.txt,"1 : 요즘 전세 구하기가 진짜 쉽지 않아
2 : 요즘 전세 잘 없어?
1 : 응응 요즘 부동산에서도 전세 매물은 잘 없대
2 : 나는 이런 거 잘 몰라서
1 : 키키 주변에 친구들 자취방 알아본다고 집 알아보는데 전세 잘 없다더라
1 : 내가 구할 때도 전세 거의 전멸이었고
2 : 전세 수요가 많나 보네
1 : 전세가 목돈이 들어가긴 해도 나중에 돌려받으니까
1 : 월세는 매달 내는데 돌려받지도 못하고 개아까움
2 : 그렇겠네 서울은 전월세 다 비싼데
1 : 키키 진짜 어여 빨리 내 집 마련을 해야지ㅠㅠ
1 : 몇 년에 한 번씩 이사하는 것도 힘들다
2 : 이사 진짜 힘들지 시간도 많이 들고 돈도 들고
1 : 그러니까 키키 집 알아 보러 다니는 것도 진짜 스트레스
2 : 마음에 드는 집 찾기가 쉽지 않지
1 : 그렇지 키키 집도 타이밍이 진짜 잘 맞아 떨어져야 빨리 구하고 이사가 착착 진행됨 키키
2 : 근데 그 타이밍 잡기가...
1 : 개어렵지 키키 진짜 머리 아프네 키키
2 : 하아 집값이 내려야 할 텐데",VS_01. KAKAO
26,KAKAO_450_03.txt,"1 : 곧 있으면 전기차가 대세라던데
2 : 언니야 나중에 전기차 사게?
1 : 사고픈 생각은 있지 나중에 전기차가 많이 보편화되면
2 : 아하 그래 출시하자마자 사면 가격도 많이 비싸지
1 : 그렇지 키키 몰라 키키 일단 기동력이 생겼으면 좋겠다 키키
2 : 기동력이 생기면 편하고 좋지 키키
1 : 완전 좋지 키키 특히 겨울이랑 여름에
2 : 차 언제 살 생각이야? 키키
1 : 키키 내년에 기회 봐서 일단 중고차로 사서 막 타고 다닐까 싶은데
2 : 첫 차로 중고차 사서 타고 다니는 거 괜찮지
1 : 응응 생각보다 차 타고 다닐 일도 별로 없어 놀러 다닐 거 아니면
2 : 언니야 매일 놀러 다닐 거 같은데
1 : 키키 많이 돌아 다니긴 하겠지 키키
2 : 엄청 많이 키키 집에 안 있을 듯
1 : 키키 근데 막상 또 있으면 귀찮아서 안 나갈 수도 있음 키키
2 : 그렇지 키키 막상 나가려면 엄청 귀찮지",VS_01. KAKAO
27,KAKAO_450_04.txt,"1 : 적게 일하고 월급 많이 받고 싶다
1 : 고정적인 수입이 필요해 키키
2 : 나는 그냥 일 안 하고 돈 많은 백수되고 싶어
1 : 키키 누구나 돈 많은 백수를 꿈꾸지 키키
2 : 진짜 간절하다 키키 일은 취미로 하고
1 : 완전 좋지~ 일을 취미로 할 수 있다면 일에 대한 스트레스도 덜 할 테고
2 : 그러니까 돈 많은 백수 원츄
1 : 키키 그 꿈 정말 이루어졌으면 좋겠네 키키
1 : 요즘은 로또 당첨돼도 지방에 집 한 채 정도 살 수 있겠지
2 : 로또 1등 당첨 좋지 근데 나 로또 안 사서
1 : 로또 사는 것도 은근 일이야
1 : 매주 사야 하는데 사러 가기 귀찮음
2 : 난 돈 아까워서 안 삼 키키 그 돈으로 다른 걸 하지
1 : 근데 안 사면 로또 당첨 아예 0%야 키키
2 : 그렇긴 하지 키키 그래도 키키
1 : 아 좋은 꿈 좀 꿨으면 좋겠네 키키 로또 사게 키키
2 : 좋은 꿈 꾸면 그 땐 로또 사지 키키
1 : 키키 매일 좋은 꿈 꾸도록 기도하자 키키
2 : 로또 1등 당첨을 위해서 키키",VS_01. KAKAO
