id,script,label,track
normal_A_0011,"안녕하세요, ○○은행 대출 상담센터입니다. 네, 여보세요? 아, 안녕하세요. 저 지난번에 대출 신청한 거 결과 나왔는지 궁금해서요. 네, 확인 도와드리겠습니다. 고객님 성함이랑 생년월일 먼저 확인 가능하실까요? 네, ○○○이고, 생년월일은 ○○○○년 ○월 ○일입니다. 감사합니다. 잠시만요, 음… 네, 고객님 대출은 승인 완료로 확인됩니다. 아, 그래요? 생각보다 빨리 됐네요. 네, 자금은 오늘 기준으로 지정하신 계좌로 오후 중 입금 예정이고요, 상환 방식은 원리금 균등 상환으로 안내되고 있습니다. 원리금 균등이요? 그게 매달 똑같이 나가는 거죠? 네, 맞습니다. 초기에는 이자 비중이 조금 높고, 뒤로 갈수록 원금 비중이 늘어납니다. 이율은 연 ○○퍼센트로 적용되셨고, 중도 상환도 가능하긴 한데 수수료 조건은 별도로 확인하셔야 합니다. 아, 그러면 제가 중간에 좀 여유 생기면 갚아도 되는 거네요? 네, 가능합니다. 다만 일부 기간 내에는 수수료가 발생할 수 있어서, 상환 전에 한 번만 더 문의 주시면 정확히 안내드리겠습니다. 음, 이해됐습니다. 그럼 이번 달 첫 상환일은 언제예요? 네, 다음 달 ○일이고, 자동이체로 설정하셨기 때문에 전날까지 잔액만 준비해 주시면 됩니다. 알겠습니다, 자세히 설명해 주셔서 감사합니다.",0,A
normal_A_0012,"○○은행 대출 상담센터입니다. 네, 안녕하세요. 저 아까 대출 승인 문자 받았는데, 상환이랑 이율을 좀 다시 듣고 싶어서 전화드렸어요. 네, 확인해 보겠습니다. 본인 확인 위해 등록된 휴대폰 번호와 성함 말씀 부탁드립니다. 아, 잠깐만요. 휴대폰 번호는 ○○○-○○○○-○○○○이고 이름은 ○○○입니다. 네, 감사합니다. 대출은 승인된 상태 맞고요. 자금 실행은 오늘 안으로 진행될 예정입니다. 아 그러면 돈이 바로 들어오는 건가요? 네, 처리 순서상 곧 입금됩니다. 그리고 상환은 매달 일정 금액을 나누어 갚는 방식으로 잡혀 있으세요. 이율은 연 ○○퍼센트, 상환 기간은 ○개월입니다. 아, 이율이 생각보다 괜찮네요. 네, 고객님 신용도와 현재 조건에 따라 다르게 산정됩니다. 혹시 조기 상환도 가능한가요? 네, 가능합니다. 다만 상환 시점에 따라 수수료가 달라질 수 있어서요, 실제 상환 전에 한 번 더 조회해 보시는 게 좋습니다. 음, 그럼 제가 월급날에 맞춰 일부씩 더 갚아도 되나요? 네, 추가 상환은 가능하신데요, 자동 분할 상환 금액과 별도로 처리됩니다. 알겠습니다. 설명 들으니까 좀 안심되네요. 감사합니다. 네, 이용해 주셔서 감사합니다.",0,A
normal_A_0013,"안녕하세요, ○○은행입니다. 네, 여보세요? 저 아까 자동이체로 납부한 게 있는데 아직 처리 안 된 것 같아서요. 아, 그러십니까. 불편을 드려 죄송합니다. 현재 전산 점검으로 일부 거래가 지연되고 있습니다. 아 전산 문제였군요? 네, 맞습니다. 고객님 건은 정상 접수는 되어 있는데 납부 반영이 조금 늦어지고 있습니다. 접수는 됐고, 금액만 아직 안 잡힌 거예요? 네, 그렇습니다. 납부하신 금액은 시스템에 들어와 있는데 최종 반영이 순차적으로 진행 중입니다. 혹시 이게 오늘 안에 처리가 될까요? 음, 보통은 몇 시간 내 처리되지만, 전산 상태에 따라 늦어질 수 있습니다. 아 그래요? 제가 또 내야 되는 건 아니죠? 네, 이중으로 납부하실 필요는 없습니다. 기존 접수 건으로 확인되고 있고, 반영 완료되면 문자로 안내드리겠습니다. 아, 다행이네요. 그럼 제가 따로 할 건 없나요? 현재로서는 없습니다. 다만 납부 확인서가 급히 필요하시면 임시로 접수 내역을 발급받으실 수 있습니다. 오, 그건 좋네요. 부탁드려도 될까요? 네, 가능하십니다. 본인 확인 후 바로 안내드리겠습니다.",0,A
normal_A_0014,"○○은행 고객센터입니다. 네, 안녕하세요. 저 이번 달 카드 납부가 아직 반영이 안 된 것 같아서 전화드렸거든요. 아, 그러시군요. 현재 전산 확인해 보겠습니다. 고객님 성함이랑 생년월일 부탁드립니다. 네, ○○○이고 ○○○○년 ○월 ○일입니다. 감사합니다. 음… 고객님 납부 건은 접수는 되었는데 전산 오류로 반영이 지연된 상태입니다. 아, 전산 때문에 그런 거였어요? 네, 맞습니다. 납부하신 금액은 확인되는데, 시스템상 최종 처리만 늦어지고 있습니다. 그러면 연체로 잡히는 건 아니죠? 네, 현재는 정상 접수 상태라 연체로 이어지지 않도록 내부에서 조치 중입니다. 아, 다행이다. 제가 은행 창구에서 다시 낼 필요는 없겠네요? 네, 다시 납부하실 필요는 없습니다. 저희가 전산 복구되는 대로 바로 반영하겠습니다. 접수 완료 문자도 다시 받을 수 있나요? 네, 가능하면 재안내 문자로 보내드리겠습니다. 혹시 오늘 중 반영이 안 되면 제가 다시 연락드릴게요. 아, 네네. 그럼 기다리면 되는 거죠? 네, 고객님께서는 별도 조치 없이 기다려 주시면 됩니다. 불편을 드려 죄송합니다.",0,A
normal_A_0015,"안녕하세요, ○○은행입니다. 네, 저 아까 공과금 납부했는데요, 금액이 계좌에서 빠져나갔는지 궁금해서요. 네, 확인해 드리겠습니다. 본인 확인을 위해 카드번호 앞 네 자리와 성함 말씀 부탁드립니다. 네, ○○○이고 카드번호 앞 네 자리는 ○○○○입니다. 감사합니다. 확인해 보니 접수는 정상인데 전산 반영이 지연되고 있네요. 아, 또 전산이요? 네, 일부 납부 건이 순차 처리 중이라 금액 반영이 늦어질 수 있습니다. 그럼 납부는 된 거예요? 네, 현재는 접수 상태로 확인되고, 실제 출금 처리도 진행 중입니다. 음, 그럼 제가 추가로 뭘 해야 하나요? 따로 하실 건 없고요, 오늘 늦은 시간까지도 반영이 안 되면 다시 확인 요청 주시면 됩니다. 아 그래요? 네, 그리고 급하시면 납부 접수 번호를 안내드려서 증빙으로 사용하실 수 있습니다. 오, 그건 좋네요. 알려 주세요. 네, 접수 번호는 ○○○○입니다. 금액은 ○○원으로 확인되고 있습니다. 감사합니다. 불편 끼쳐 드려 죄송하고, 빠르게 정상 반영되도록 처리하겠습니다.",0,A
normal_A_0016,"안녕하세요, ○○은행 비대면 계좌개설 상담입니다. 네, 안녕하세요. 제가 앱으로 계좌 개설하려고 하는데 자꾸 확인 단계에서 멈춰서요. 아, 그러셨군요. 저희가 필요한 정보와 명의 확인 절차를 안내드리겠습니다. 우선 본인 명의로 개설하시는 게 맞으실까요? 네, 제 명의로 하려고요. 감사합니다. 그럼 개인 정보 확인이 필요합니다. 성함, 생년월일, 휴대폰 번호를 입력해 주셔야 하고, 신분증 촬영도 진행하셔야 합니다. 아, 그건 다 했는데요. 그러면 신분증의 정보가 잘 보이지 않거나, 얼굴 인증이 실패했을 가능성이 있습니다. 음, 제가 사진을 좀 대충 찍었나 봐요. 네, 빛 반사가 있으면 그렇게 될 수 있습니다. 다시 촬영해 보시고, 본인 명의 정보가 앱에 등록된 것과 일치하는지 확인해 주세요. 만약 가족 명의 휴대폰을 쓰고 있어도 개설이 가능한가요? 네, 휴대폰은 가족 명의여도 가능하지만, 계좌 명의는 반드시 본인 개인 명의여야 합니다. 아, 그렇군요. 그럼 신분증 다시 찍어서 해볼게요. 네, 그리고 주소나 연락처 정보도 최신으로 입력해 주시면 됩니다. 알겠습니다. 친절하게 설명해 주셔서 감사합니다.",0,A
normal_A_0017,"○○은행입니다. 네, 여보세요? 저 비대면으로 새 계좌 개설하려고 하는데, 본인 확인이 계속 안 돼서요. 네, 확인 도와드리겠습니다. 개설은 고객님 개인 명의로 진행하시는 거 맞으시죠? 네, 맞아요. 아까 앱에서 하다가 막혀서 전화드렸어요. 알겠습니다. 계좌 개설에는 기본적인 정보 확인이 필요합니다. 성함, 생년월일, 연락처, 그리고 신분증 정보가 정확히 일치해야 합니다. 음, 제가 이사하고 나서 주소를 아직 안 바꿨거든요. 아, 그런 경우에도 개설은 가능하지만, 나중에 주소 변경을 같이 해주셔야 합니다. 개인 정보 중 일부가 다르면 심사가 지연될 수 있거든요. 아 그래요? 그러면 제가 지금 바로 바꾸면 되겠네요. 네, 가능합니다. 또 본인 명의 휴대폰으로 인증 문자가 가기 때문에 수신 가능한지도 확인해 주세요. 아, 수신은 돼요. 신분증 사진은 다시 올리면 되죠? 네, 네. 밝은 곳에서 찍으시면 인식이 더 잘 됩니다. 오케이, 알겠습니다. 계좌 개설 완료되면 문자로 알려드리나요? 네, 정상 완료되면 바로 안내 문자 발송됩니다. 감사합니다.",0,A
normal_A_0018,"안녕하세요, ○○카드 상담센터입니다. 네, 안녕하세요. 제가 카드 한도 좀 조회하고 싶어서요. 아, 네. 본인 확인 후 안내드리겠습니다. 성함과 생년월일 부탁드립니다. 네, ○○○이고 ○○○○년 ○월 ○일입니다. 감사합니다. 현재 고객님 카드 이용 한도는 ○○○만 원으로 확인됩니다. 아, 제가 생각보다 많이 안 쓰는데 한도가 괜찮네요? 네, 맞습니다. 그리고 해외 거래 가능 여부도 함께 확인해 드릴까요? 아, 네. 해외에서 쓸 일이 있을 것 같아서요. 현재는 해외 이용이 가능하신 상태입니다. 다만 카드 뒷면 서명과 해외 결제 설정이 필요할 수 있습니다. 음, 그러면 그냥 바로 써도 되는 건가요? 대부분 가능하지만, 간혹 보안상 추가 인증이 걸릴 수 있습니다. 아 그렇군요. 한도 올리는 건 나중에 신청하면 되나요? 네, 가능합니다. 사용 실적과 소득 정보에 따라 심사 후 조정됩니다. 거래가 갑자기 막히는 경우도 있나요? 네, 평소와 다른 지역에서 큰 금액이 결제되면 자동으로 확인 절차가 들어갈 수 있습니다. 아, 이해됐습니다. 자세히 설명해 주셔서 고맙습니다.",0,A
normal_A_0019,"○○카드 고객센터입니다. 네, 저 카드 한도랑 해외 거래 가능 여부 좀 확인하려고요. 네, 바로 도와드리겠습니다. 본인 확인을 위해 등록된 휴대폰 번호와 성함 말씀 부탁드립니다. 네, 번호는 ○○○-○○○○-○○○○이고 이름은 ○○○입니다. 네, 감사합니다. 현재 이용 한도는 ○○○만 원이고, 국내 거래는 물론 해외 거래도 가능하도록 설정되어 있습니다. 아, 해외도 가능하네요? 네, 다만 일부 국가나 가맹점에서는 추가 승인 절차가 있을 수 있습니다. 그러면 제가 여행 가서 쓰는 데 큰 문제는 없겠죠? 네, 일반적으로는 문제없습니다. 다만 출국 전에 카드 이용 알림을 켜 두시면 거래 확인에 도움이 됩니다. 아, 알림이요? 네, 사용 내역을 바로 확인할 수 있어서 안전합니다. 혹시 제가 카드 한도만 조금 더 높이고 싶은데요. 네, 한도 상향은 신청 가능하십니다. 소득 정보와 기존 이용 내역을 바탕으로 심사됩니다. 음, 알겠습니다. 그럼 일단 해외 거래만 확인된 상태로 두겠습니다. 네, 그렇게 하셔도 됩니다. 문의 주셔서 감사합니다.",0,A
normal_A_0020,"○○은행 대출 상담부입니다. 네, 안녕하세요. 저 대출 입금 요청을 넣었는데 아직 안 들어온 것 같아서요. 아, 네. 접수 건 확인해 보겠습니다. 본인 확인을 위해 성함과 생년월일 말씀 부탁드립니다. 네, ○○○이고 ○○○○년 ○월 ○일입니다. 감사합니다. 고객님 대출 입금 요청은 접수되어 있습니다. 다만 본인 확인 통화 절차가 한 번 더 필요합니다. 아, 통화를 또 해야 하는군요? 네, 맞습니다. 자금이 큰 금액이라서 안전하게 확인 후 입금 처리하고 있습니다. 음, 제가 지금 통화 가능하긴 한데, 확인이 오래 걸리나요? 아니요, 몇 가지 질문만 확인되면 바로 진행됩니다. 요청하신 대출 금액과 입금받으실 계좌가 맞는지 다시 확인드릴게요. 네, 맞아요. 그 계좌로 넣어 주세요. 좋습니다. 그럼 현재 요청 내용은 접수 상태이고, 본인 확인 완료 후 입금 예정입니다. 아, 그럼 제가 따로 서류를 내야 하나요? 현재는 추가 서류 없이 전화 확인만 필요합니다. 이해했습니다. 지금 바로 통화 진행하면 되겠네요? 네, 가능합니다. 고객님 편하실 때 이어서 확인하겠습니다.",0,A
normal_A_0021,"안녕하세요, 상담센터입니다. 네, 안녕하세요. 아, 저 대출 심사 결과가 나왔다고 문자 받았는데요. 네, 확인 도와드리겠습니다. 본인 확인을 위해 성함과 생년월일 말씀 부탁드립니다. 네, 홍길동이고요, 1990년 3월 12일입니다. 감사합니다. 확인되었습니다. 고객님 대출은 승인 완료로 조회됩니다. 아, 다행이네요. 그러면 이제 어떻게 상환하면 되는지 알려주실 수 있을까요? 네, 물론입니다. 상환은 매월 지정일에 자동이체로 진행하실 수 있고, 중도상환도 가능하십니다. 이율은 현재 안내드린 조건 기준으로 연 4점 몇 퍼센트로 적용되어 있고, 자금 사용 목적에 따라 약정 내용이 달라질 수 있습니다. 아, 그러면 매달 납부 금액은 어느 정도예요? 네, 대략 원리금 균등 방식으로는 월 상환액이 산출되는데요, 자세한 금액은 최종 약정서에서 확인 가능합니다. 음, 그럼 제가 오늘 바로 자금 입금받는 건 아니고 계약 먼저 해야 하는 거죠? 네, 맞습니다. 약정 후 순차적으로 진행됩니다. 아 그래요? 그럼 서류는 따로 더 필요한 건 없나요? 현재는 추가 서류 없이 진행 가능하십니다. 네, 친절하게 설명해 주셔서 감사합니다.",0,A
normal_A_0022,"안녕하세요, 대출 상담센터입니다. 네, 여보세요? 아, 안녕하세요. 대출 승인 문자 받아서 전화드렸는데요. 네, 고객님 본인 확인 먼저 도와드리겠습니다. 성함이랑 주민등록번호 앞자리 말씀 부탁드려요. 네, 김민수고 870214입니다. 감사합니다. 조회해 보니 승인 상태 맞습니다. 오, 그럼 이제 상환은 어떻게 하면 돼요? 네, 상환 방식은 매달 자동 납부와 수동 납부 두 가지가 있습니다. 고객님께서 원하시는 날짜에 맞춰 자금 계획 세우시면 되고요. 이율은 고정형인지 변동형인지에 따라 조금 다릅니다. 아, 저는 매달 일정하게 내는 게 편할 것 같아요. 그러면 원리금 균등 상환으로 설정하시면 됩니다. 네, 그게 제일 편하겠네요. 혹시 중간에 여유 자금이 생기면 일부 상환도 되나요? 네, 가능합니다. 일부 상환 시에는 수수료가 있을 수 있으니 미리 확인해 주시는 게 좋습니다. 아, 네네. 그리고 납부 계좌도 등록해야 하나요? 네, 맞습니다. 지정 계좌 등록 후 자동이체로 진행하시면 됩니다. 자세한 약정 금액은 문자로도 다시 안내드리겠습니다.",0,A
normal_A_0023,"안녕하십니까, 은행 전산센터입니다. 아, 네 안녕하세요. 제가 어제 납부하려고 했는데 처리가 안 됐거든요. 네, 불편을 드려 죄송합니다. 현재 전산 오류로 일부 접수 건이 지연되고 있습니다. 아 그래요? 그럼 제 건도 아직 안 들어간 건가요? 고객님 정보 확인 후 조회해 보겠습니다. 성함과 생년월일 말씀 부탁드립니다. 네, 박지연이고 1988년 5월 9일입니다. 확인 감사합니다. 조회 결과 고객님 납부 건은 접수는 되었는데 전산 반영이 지연된 상태입니다. 아, 그렇군요. 금액은 이미 이체했는데 혹시 문제 생긴 건 아니죠? 네, 금액 자체는 정상 확인되는데 처리 순서가 늦어지고 있습니다. 보통은 오늘 중으로 반영되지만, 전산 복구 후 자동 처리됩니다. 아 그럼 제가 다시 납부할 필요는 없나요? 네, 다시 하실 필요 없습니다. 중복 납부가 되면 안 되니 기다려 주시는 게 좋습니다. 음, 혹시 문자로도 안내 오나요? 네, 접수 완료와 반영 완료 시 문자 안내가 발송됩니다. 불편을 드려 정말 죄송합니다.",0,A
normal_A_0024,"여보세요, 은행입니다. 네, 안녕하세요. 아까 납부했는데 확인이 안 된다고 해서요. 아 네, 현재 전산 점검으로 접수 처리에 시간이 걸리고 있습니다. 고객님 건은 확인해 보겠습니다. 본인 확인 위해 성함 부탁드립니다. 네, 이수정입니다. 감사합니다. 확인해 보니 납부 요청은 접수되어 있고, 전산 반영만 늦어지고 있습니다. 아, 다행이네요. 금액은 이미 계좌에서 빠져나갔거든요. 네, 맞습니다. 금액은 출금 처리된 것으로 보이고, 내부 시스템 반영만 지연 중입니다. 그러면 제가 따로 뭘 해야 하나요? 아니요, 별도 조치는 필요 없습니다. 전산 복구되면 자동으로 처리되며, 접수 내역도 정상 보관됩니다. 아 그렇군요. 혹시 오늘 안에 안 되면 어떻게 해요? 그럴 경우 저희가 다시 확인 연락드리고, 납부 완료 처리까지 안내드리겠습니다. 네, 친절히 설명해 주셔서 감사합니다.",0,A
normal_A_0025,"안녕하세요, 비대면 계좌개설 상담입니다. 네, 안녕하세요. 제가 계좌 개설하려고 하는데요. 네, 도와드리겠습니다. 먼저 명의 확인을 위해 본인 성함과 개인 연락처 말씀 부탁드립니다. 네, 최하늘이고요, 010-1234-5678입니다. 감사합니다. 고객님 명의로 조회해 보니 개설 진행은 가능하십니다. 아, 다행이네요. 어떤 정보가 더 필요한가요? 네, 신분증 정보와 주소, 그리고 직장 여부 같은 기본 개인 정보가 필요합니다. 음, 전부 다 입력해야 하나요? 네, 계좌 개설 절차상 필요한 항목입니다. 본인 명의가 맞는지 확인하는 과정도 함께 진행됩니다. 아 그래요? 그럼 제가 사진 찍어서 보내면 되나요? 네, 신분증 촬영 후 인증하시면 되고, 화면에 안내되는 순서대로 진행하시면 됩니다. 혹시 대리로는 안 되죠? 네, 비대면 개설은 본인 직접 진행만 가능합니다. 아, 네 이해했어요.",0,A
